pie_version,product,sysversion,vaid,imei,day,id,start_time,end_time,formatted_start_time,formatted_end_time,name,charge,screen,foreground_duration,background_duration,foreground_energy,background_energy,foreground_energy_per_hour,background_energy_per_hour,total_energy_per_hour,event_date,anomaly_label,anomaly_score,is_anomaly
Android 9,vivo S15,V12.1.0.0,VA532993,892450005565882,Sunday,ID000784,1746839152,1746846281,2025-05-09 21:05:52,2025-05-09 23:04:41,com.android.phone,77,1,1661,5468,139,41,301.26,26.99,90.9,2025-05-09,1,0.16614822284980063,False
Android 9,vivo S15,V12.1.0.0,VA806007,104678256853787,Thursday,ID000785,1748783092,1748794220,2025-06-01 09:04:52,2025-06-01 12:10:20,com.baidu.BaiduMap,80,0,826,10302,199,81,867.31,28.31,90.58,2025-06-01,1,0.14121366052556417,False
Android 9,vivo iQOO 9,V12.1.0.0,VA353578,316914709205875,Friday,ID000786,1747095172,1747118585,2025-05-12 20:12:52,2025-05-13 02:43:05,com.taobao.taobao,33,1,22535,878,763,599,121.89,2456.04,209.42,2025-05-12,-1,-0.0486633598629147,True
Android 9,vivo S15,V11.2.1.0,VA266140,360049263496439,Monday,ID000787,1746952432,1746961895,2025-05-11 04:33:52,2025-05-11 07:11:35,com.taobao.taobao,95,1,1241,8222,170,38,493.15,16.64,79.13,2025-05-11,1,0.1478752469240513,False
Android 9,vivo X80,V13.1.2.0,VA197795,592491125054373,Monday,ID000788,1747076212,1747104110,2025-05-12 14:56:52,2025-05-12 22:41:50,com.android.chrome,22,0,26785,1113,661,785,88.84,2539.08,186.59,2025-05-12,-1,-0.08353355500512816,True
Android 9,vivo Y76s,V12.5.3.0,VA295617,834672365447647,Tuesday,ID000789,1748068312,1748077853,2025-05-24 02:31:52,2025-05-24 05:10:53,com.eg.android.AlipayGphone,63,0,1547,7994,76,89,176.86,40.08,62.26,2025-05-24,1,0.14206202419621244,False
Android 9,vivo X80,V13.1.2.0,VA769396,752298092787226,Sunday,ID000790,1748597812,1748601677,2025-05-30 05:36:52,2025-05-30 06:41:17,com.taobao.taobao,76,0,311,3554,46,41,532.48,41.53,81.03,2025-05-30,1,0.15878360414460463,False
Android 9,vivo X90,V12.1.0.0,VA985652,334156627582641,Thursday,ID000791,1748553352,1748560358,2025-05-29 17:15:52,2025-05-29 19:12:38,com.android.phone,16,1,6010,996,1781,278,1066.82,1004.82,1058.01,2025-05-29,-1,-0.10322410236806379,True
Android 9,vivo Y76s,V12.5.3.0,VA764327,607647560679822,Sunday,ID000792,1748418412,1748429216,2025-05-28 03:46:52,2025-05-28 06:46:56,com.baidu.BaiduMap,13,1,9454,1350,1661,232,632.49,618.67,630.77,2025-05-28,-1,-0.07414282237200198,True
Android 9,vivo Y76s,V11.2.1.0,VA729138,105645934152600,Tuesday,ID000793,1747403392,1747415576,2025-05-16 09:49:52,2025-05-16 13:12:56,com.qiyi.video,61,0,454,11730,17,73,134.8,22.4,26.59,2025-05-16,1,0.12747171213019204,False
Android 9,vivo X80,V12.5.3.0,VA220364,344275829331667,Monday,ID000794,1747990312,1748016833,2025-05-23 04:51:52,2025-05-23 12:13:53,com.netease.cloudmusic,25,0,26262,259,1048,480,143.66,6671.81,207.41,2025-05-23,-1,-0.06074132121346287,True
Android 9,vivo S15,V11.2.1.0,VA783592,625842700082411,Saturday,ID000795,1746653932,1746659774,2025-05-07 17:38:52,2025-05-07 19:16:14,com.android.phone,72,1,879,4963,74,27,303.07,19.58,62.24,2025-05-07,1,0.17970273834714606,False
Android 9,vivo Y76s,V13.1.2.0,VA711999,962943940712201,Friday,ID000796,1748070952,1748082282,2025-05-24 03:15:52,2025-05-24 06:24:42,com.android.settings,87,1,1538,9792,120,62,280.88,22.79,57.83,2025-05-24,1,0.1662628491363502,False
Android 9,vivo S15,V11.2.1.0,VA212783,531273159408198,Thursday,ID000797,1748285032,1748289239,2025-05-26 14:43:52,2025-05-26 15:53:59,com.qiyi.video,62,1,1355,2852,125,26,332.1,32.82,129.21,2025-05-26,1,0.13773511771429153,False
Android 9,vivo iQOO 9,V12.1.0.0,VA407729,826317097261013,Friday,ID000798,1747875892,1747884694,2025-05-21 21:04:52,2025-05-21 23:31:34,com.tencent.tmgp.sgame,82,0,1716,7086,119,28,249.65,14.23,60.12,2025-05-21,1,0.16624243930225413,False
Android 9,vivo X80,V12.5.3.0,VA490032,977655715041785,Wednesday,ID000799,1748609152,1748617868,2025-05-30 08:45:52,2025-05-30 11:11:08,com.tencent.tmgp.sgame,80,0,1528,7188,64,64,150.79,32.05,52.87,2025-05-30,1,0.16937416431094265,False
Android 9,vivo Y76s,V12.5.3.0,VA731035,693642701003923,Tuesday,ID000800,1748548132,1748562644,2025-05-29 15:48:52,2025-05-29 19:50:44,com.android.phone,86,1,1713,12799,29,78,60.95,21.94,26.54,2025-05-29,1,0.11993681690109798,False
Android 9,vivo S15,V12.5.3.0,VA307775,155912730897269,Sunday,ID000801,1747519432,1747524107,2025-05-17 18:03:52,2025-05-17 19:21:47,com.android.settings,70,1,922,3753,41,62,160.09,59.47,79.32,2025-05-17,1,0.16189686085865185,False
Android 9,vivo iQOO 9,V12.1.0.0,VA347906,123946918353719,Wednesday,ID000802,1748794552,1748803986,2025-06-01 12:15:52,2025-06-01 14:53:06,com.tencent.mm,85,0,69,9365,82,21,4278.26,8.07,39.3,2025-06-01,1,0.0910401819628665,False
Android 9,vivo S15,V13.1.2.0,VA172827,207097027702339,Sunday,ID000803,1746659992,1746674849,2025-05-07 19:19:52,2025-05-07 23:27:29,com.youku.phone,65,1,709,14148,98,56,497.6,14.25,37.32,2025-05-07,1,0.1354591273158195,False
Android 9,vivo Y76s,V11.2.1.0,VA149359,436018455731273,Saturday,ID000804,1747602712,1747610946,2025-05-18 17:11:52,2025-05-18 19:29:06,com.tencent.tmgp.sgame,61,0,308,7926,168,18,1963.64,8.18,81.32,2025-05-18,1,0.1249159721665265,False
Android 9,vivo X90,V13.0.1.0,VA210242,463508824320368,Sunday,ID000805,1746884332,1746889503,2025-05-10 09:38:52,2025-05-10 11:05:03,com.android.chrome,94,0,240,4931,195,52,2925.0,37.96,171.96,2025-05-10,1,0.07524565844016456,False
Android 9,vivo S15,V13.1.2.0,VA216185,184487608595631,Wednesday,ID000806,1747924012,1747931071,2025-05-22 10:26:52,2025-05-22 12:24:31,com.tencent.qqlive,68,1,837,6222,188,26,808.6,15.04,109.14,2025-05-22,1,0.15918734833904452,False
Android 9,vivo X90,V13.0.1.0,VA434844,266635547993330,Sunday,ID000807,1747265152,1747275810,2025-05-14 19:25:52,2025-05-14 22:23:30,com.android.phone,90,1,310,10348,145,35,1683.87,12.18,60.8,2025-05-14,1,0.1425202993462773,False
Android 9,vivo S15,V12.5.3.0,VA910175,643479710740734,Tuesday,ID000808,1748665012,1748672824,2025-05-31 00:16:52,2025-05-31 02:27:04,com.alibaba.android.rimet,73,0,229,7583,152,36,2389.52,17.09,86.64,2025-05-31,1,0.1437981914260908,False
Android 9,vivo Y76s,V13.1.2.0,VA322796,854913573100803,Tuesday,ID000809,1747616032,1747622007,2025-05-18 20:53:52,2025-05-18 22:33:27,com.baidu.BaiduMap,92,1,757,5218,161,72,765.65,49.67,140.38,2025-05-18,1,0.1464757582400006,False
Android 9,vivo NEX 3S,V12.1.0.0,VA787120,218964171024631,Tuesday,ID000810,1748223712,1748235254,2025-05-25 21:41:52,2025-05-26 00:54:14,com.alibaba.android.rimet,72,1,1330,10212,61,56,165.11,19.74,36.49,2025-05-25,1,0.17771985815009017,False
Android 9,vivo Y76s,V13.0.1.0,VA819602,749918187128060,Saturday,ID000811,1748594212,1748599402,2025-05-30 04:36:52,2025-05-30 06:03:22,com.taobao.taobao,89,1,1585,3605,71,7,161.26,6.99,54.1,2025-05-30,1,0.1478522509720634,False
Android 9,vivo X90,V12.1.0.0,VA794037,609630214576933,Wednesday,ID000812,1748164012,1748173666,2025-05-25 05:06:52,2025-05-25 07:47:46,com.qiyi.video,85,1,785,8869,64,24,293.5,9.74,32.82,2025-05-25,1,0.17819530726721283,False
Android 9,vivo iQOO 9,V12.5.3.0,VA155739,406907373613710,Wednesday,ID000813,1748604292,1748610194,2025-05-30 07:24:52,2025-05-30 09:03:14,com.taobao.taobao,85,1,925,4977,85,29,330.81,20.98,69.54,2025-05-30,1,0.1787364029808282,False
Android 9,vivo iQOO 9,V11.2.1.0,VA617594,588151030443489,Monday,ID000814,1747049092,1747054776,2025-05-12 07:24:52,2025-05-12 08:59:36,com.tencent.qqlive,62,1,287,5397,39,11,489.2,7.34,31.67,2025-05-12,1,0.1412539885300242,False
Android 9,vivo X80,V13.1.2.0,VA657980,410140022373264,Tuesday,ID000815,1746379312,1746388411,2025-05-04 13:21:52,2025-05-04 15:53:31,com.UCMobile,77,0,862,8237,35,33,146.17,14.42,26.9,2025-05-04,1,0.1767369660288074,False
Android 9,vivo X80,V13.0.1.0,VA464519,424251291472821,Saturday,ID000816,1747192792,1747203486,2025-05-13 23:19:52,2025-05-14 02:18:06,com.ss.android.ugc.aweme,33,0,9664,1030,1934,688,720.45,2404.66,882.66,2025-05-13,-1,-0.08860391825849978,True
Android 9,vivo X80,V12.5.3.0,VA814544,287625944631148,Tuesday,ID000817,1747954612,1747965611,2025-05-22 18:56:52,2025-05-22 22:00:11,com.taobao.taobao,61,1,1424,9575,119,47,300.84,17.67,54.33,2025-05-22,1,0.15691881499923643,False
Android 9,vivo X90,V13.0.1.0,VA812195,768786579336005,Wednesday,ID000818,1747508752,1747518860,2025-05-17 15:05:52,2025-05-17 17:54:20,com.tencent.qqlive,61,1,566,9542,38,10,241.7,3.77,17.1,2025-05-17,1,0.12839085927964372,False
Android 9,vivo X80,V11.2.1.0,VA627587,950043465923514,Tuesday,ID000819,1746784792,1746793658,2025-05-09 05:59:52,2025-05-09 08:27:38,com.youku.phone,82,1,1567,7299,125,67,287.17,33.05,77.96,2025-05-09,1,0.1652145887765717,False
Android 9,vivo NEX 3S,V12.1.0.0,VA365852,616505741693141,Monday,ID000820,1746582412,1746596209,2025-05-06 21:46:52,2025-05-07 01:36:49,com.eg.android.AlipayGphone,67,0,1120,12677,162,66,520.71,18.74,59.49,2025-05-06,1,0.15870022087065877,False
Android 9,vivo X80,V12.1.0.0,VA997859,842381748136911,Tuesday,ID000821,1747865092,1747879869,2025-05-21 18:04:52,2025-05-21 22:11:09,com.alibaba.android.rimet,73,0,1577,13200,120,51,273.94,13.91,41.66,2025-05-21,1,0.15490671570822712,False
Android 9,vivo Y76s,V13.1.2.0,VA387230,805817217893098,Saturday,ID000822,1747346992,1747360520,2025-05-15 18:09:52,2025-05-15 21:55:20,com.tencent.qqlive,85,1,603,12925,99,47,591.04,13.09,38.85,2025-05-15,1,0.1655618130536365,False
Android 9,vivo S15,V12.5.3.0,VA299829,752474428262178,Friday,ID000823,1746929572,1746939774,2025-05-10 22:12:52,2025-05-11 01:02:54,com.tencent.mobileqq,78,0,947,9255,155,49,589.23,19.06,71.99,2025-05-10,1,0.18326747082282974,False
Android 9,vivo Y76s,V13.0.1.0,VA588969,269143031626094,Friday,ID000824,1746242812,1746249979,2025-05-02 23:26:52,2025-05-03 01:26:19,com.ss.android.ugc.aweme,64,0,393,6774,134,41,1227.48,21.79,87.9,2025-05-02,1,0.15934013254962776,False
Android 9,vivo Y76s,V13.1.2.0,VA327882,238974804019897,Monday,ID000825,1747541152,1747544374,2025-05-18 00:05:52,2025-05-18 00:59:34,com.autonavi.minimap,68,1,1412,1810,22,37,56.09,73.59,65.92,2025-05-18,1,0.11734393678327454,False
Android 9,vivo iQOO 9,V11.2.1.0,VA262568,196834133735324,Saturday,ID000826,1748161192,1748165572,2025-05-25 04:19:52,2025-05-25 05:32:52,com.UCMobile,62,1,1258,3122,84,33,240.38,38.05,96.16,2025-05-25,1,0.15121748483721642,False
Android 9,vivo X80,V12.1.0.0,VA543089,210496212006657,Wednesday,ID000827,1746329272,1746339426,2025-05-03 23:27:52,2025-05-04 02:17:06,com.android.phone,68,0,1214,8940,183,46,542.67,18.52,81.19,2025-05-03,1,0.16441566799319024,False
Android 9,vivo S15,V13.0.1.0,VA536535,324642055113352,Wednesday,ID000828,1748083612,1748094313,2025-05-24 06:46:52,2025-05-24 09:45:13,com.sankuai.meituan,84,0,1346,9355,149,28,398.51,10.77,59.55,2025-05-24,1,0.17338870013668561,False
Android 9,vivo X80,V11.2.1.0,VA563367,452701400660422,Friday,ID000829,1746285652,1746295243,2025-05-03 11:20:52,2025-05-03 14:00:43,com.dianping.v1,86,0,785,8806,129,58,591.59,23.71,70.19,2025-05-03,1,0.18123869502684914,False
Android 9,vivo iQOO 9,V13.1.2.0,VA904016,199563444720301,Sunday,ID000830,1748452072,1748463936,2025-05-28 13:07:52,2025-05-28 16:25:36,com.android.settings,68,1,556,11308,141,52,912.95,16.55,58.56,2025-05-28,1,0.17371685071748072,False
Android 9,vivo X90,V12.1.0.0,VA232053,854442800936720,Monday,ID000831,1747600612,1747603541,2025-05-18 16:36:52,2025-05-18 17:25:41,com.baidu.BaiduMap,66,0,233,2696,79,88,1220.6,117.51,205.26,2025-05-18,1,0.08890428520938992,False
Android 9,vivo S15,V11.2.1.0,VA604855,473020875731529,Sunday,ID000832,1748769532,1748784551,2025-06-01 05:18:52,2025-06-01 09:29:11,com.qiyi.video,73,0,1106,13913,193,11,628.21,2.85,48.9,2025-06-01,1,0.11374696154441927,False
Android 9,vivo iQOO 9,V12.1.0.0,VA243028,820204493056530,Sunday,ID000833,1748489152,1748498970,2025-05-28 23:25:52,2025-05-29 02:09:30,com.tencent.mobileqq,72,0,73,9745,169,93,8334.25,34.36,96.07,2025-05-28,1,0.011703724645380387,False
Android 9,vivo X90,V13.0.1.0,VA733120,236274501505206,Friday,ID000834,1748584372,1748594569,2025-05-30 01:52:52,2025-05-30 04:42:49,com.tencent.mobileqq,63,1,110,10087,123,55,4025.45,19.63,62.84,2025-05-30,1,0.08479900773035354,False
Android 9,vivo Y76s,V12.1.0.0,VA292984,364504788993809,Sunday,ID000835,1746474592,1746485041,2025-05-05 15:49:52,2025-05-05 18:44:01,com.sankuai.meituan,67,0,1455,8994,178,83,440.41,33.22,89.92,2025-05-05,1,0.1399565635239281,False
Android 9,vivo NEX 3S,V13.1.2.0,VA293785,840240811491753,Tuesday,ID000836,1748377132,1748387203,2025-05-27 16:18:52,2025-05-27 19:06:43,com.android.phone,78,0,470,9601,132,42,1011.06,15.75,62.2,2025-05-27,1,0.17725036574142106,False
Android 9,vivo iQOO 9,V12.1.0.0,VA485183,409828923579752,Thursday,ID000837,1747750492,1747760165,2025-05-20 10:14:52,2025-05-20 12:56:05,com.dianping.v1,78,0,913,8760,47,8,185.32,3.29,20.47,2025-05-20,1,0.15597083241665732,False
Android 9,vivo iQOO 9,V12.1.0.0,VA111554,440881162773677,Monday,ID000838,1747066132,1747069600,2025-05-12 12:08:52,2025-05-12 13:06:40,com.dianping.v1,89,1,970,2498,100,22,371.13,31.71,126.64,2025-05-12,1,0.13908117349297905,False
Android 9,vivo X90,V13.0.1.0,VA475125,666561424011976,Tuesday,ID000839,1747837972,1747842818,2025-05-21 10:32:52,2025-05-21 11:53:38,com.android.systemui,82,1,188,4658,177,24,3389.36,18.55,149.32,2025-05-21,1,0.09291821018472751,False
Android 9,vivo Y76s,V13.0.1.0,VA391860,958623168426794,Saturday,ID000840,1748048512,1748059618,2025-05-23 21:01:52,2025-05-24 00:06:58,com.tencent.qqlive,71,1,1381,9725,106,65,276.32,24.06,55.43,2025-05-23,1,0.17376355941731203,False
Android 9,vivo X80,V12.5.3.0,VA717456,753839858901535,Wednesday,ID000841,1747242772,1747245207,2025-05-14 13:12:52,2025-05-14 13:53:27,com.tencent.mobileqq,74,0,152,2283,197,25,4665.79,39.42,328.21,2025-05-14,-1,-0.006440952545534562,True
Android 9,vivo Y76s,V12.1.0.0,VA439381,360686303816240,Sunday,ID000842,1746623752,1746637898,2025-05-07 09:15:52,2025-05-07 13:11:38,com.tencent.mm,64,1,416,13730,108,58,934.62,15.21,42.25,2025-05-07,1,0.13566308895704937,False
Android 9,vivo X90,V13.1.2.0,VA987936,182058571136131,Thursday,ID000843,1746754072,1746758843,2025-05-08 21:27:52,2025-05-08 22:47:23,com.jingdong.app.mall,88,0,120,4651,92,18,2760.0,13.93,83.0,2025-05-08,1,0.11722003325926805,False
Android 9,vivo NEX 3S,V11.2.1.0,VA683499,320358449941424,Wednesday,ID000844,1747520572,1747535003,2025-05-17 18:22:52,2025-05-17 22:23:23,com.netease.cloudmusic,93,0,472,13959,51,60,388.98,15.47,27.69,2025-05-17,1,0.1268078005563945,False
Android 9,vivo iQOO 9,V13.1.2.0,VA759675,852843169960561,Monday,ID000845,1748344492,1748352253,2025-05-27 07:14:52,2025-05-27 09:24:13,com.alibaba.android.rimet,94,1,70,7691,114,77,5862.86,36.04,88.6,2025-05-27,1,0.04567381872324772,False
Android 9,vivo X80,V11.2.1.0,VA620277,742180106228023,Sunday,ID000846,1747514632,1747519894,2025-05-17 16:43:52,2025-05-17 18:11:34,com.android.systemui,87,1,1204,4058,27,61,80.73,54.12,60.21,2025-05-17,1,0.14718006661760963,False
Android 9,vivo X90,V11.2.1.0,VA181939,980889748762114,Friday,ID000847,1748080732,1748092551,2025-05-24 05:58:52,2025-05-24 09:15:51,com.tencent.tmgp.sgame,61,1,165,11654,148,47,3229.09,14.52,59.4,2025-05-24,1,0.09754512167403795,False
Android 9,vivo S15,V12.1.0.0,VA837435,176507789634782,Sunday,ID000848,1746517672,1746540619,2025-05-06 03:47:52,2025-05-06 10:10:19,com.jingdong.app.mall,19,0,22453,494,1560,712,250.12,5188.66,356.44,2025-05-06,-1,-0.05754725612212974,True
Android 9,vivo iQOO 9,V13.1.2.0,VA711081,835471329571365,Monday,ID000849,1748745592,1748760666,2025-05-31 22:39:52,2025-06-01 02:51:06,com.youku.phone,73,1,745,14329,25,22,120.81,5.53,11.22,2025-05-31,1,0.09977488335567536,False
Android 9,vivo NEX 3S,V13.1.2.0,VA347062,182091829731537,Sunday,ID000850,1746209332,1746225445,2025-05-02 14:08:52,2025-05-02 18:37:25,com.sankuai.meituan,64,0,1770,14343,19,49,38.64,12.3,15.19,2025-05-02,1,0.07257057010822682,False
Android 9,vivo iQOO 9,V12.1.0.0,VA235753,914395680623090,Monday,ID000851,1748604892,1748613821,2025-05-30 07:34:52,2025-05-30 10:03:41,com.tencent.tmgp.sgame,79,0,1391,7538,120,66,310.57,31.52,74.99,2025-05-30,1,0.17184712845474748,False
Android 9,vivo X90,V13.1.2.0,VA911192,701437997922906,Friday,ID000852,1746490972,1746501921,2025-05-05 20:22:52,2025-05-05 23:25:21,com.jingdong.app.mall,84,0,97,10852,133,11,4936.08,3.65,47.35,2025-05-05,1,0.070590017365871,False
Android 9,vivo Y76s,V12.1.0.0,VA676239,230133805821012,Thursday,ID000853,1748538532,1748546409,2025-05-29 13:08:52,2025-05-29 15:20:09,com.tencent.tmgp.sgame,75,0,456,7421,121,12,955.26,5.82,60.78,2025-05-29,1,0.17496480932731673,False
Android 9,vivo iQOO 9,V13.1.2.0,VA338158,941583435884745,Sunday,ID000854,1746386992,1746392868,2025-05-04 15:29:52,2025-05-04 17:07:48,com.tencent.mm,36,0,4088,1788,1974,455,1738.36,916.11,1488.16,2025-05-04,-1,-0.13899060410820208,True
Android 9,vivo X90,V13.0.1.0,VA559859,418171952930774,Monday,ID000855,1747963672,1747970822,2025-05-22 21:27:52,2025-05-22 23:27:02,com.UCMobile,85,0,560,6590,43,82,276.43,44.8,62.94,2025-05-22,1,0.16423744732106205,False
Android 9,vivo NEX 3S,V13.1.2.0,VA180088,331780245071285,Thursday,ID000856,1746882832,1746892409,2025-05-10 09:13:52,2025-05-10 11:53:29,com.youku.phone,83,1,511,9066,192,43,1352.64,17.07,88.34,2025-05-10,1,0.15230229717116583,False
Android 9,vivo NEX 3S,V13.0.1.0,VA652436,401218481716441,Wednesday,ID000857,1746905632,1746914932,2025-05-10 15:33:52,2025-05-10 18:08:52,com.eg.android.AlipayGphone,91,0,769,8531,190,84,889.47,35.45,106.06,2025-05-10,1,0.1274591834322249,False
Android 9,vivo X80,V13.0.1.0,VA982298,686589350074745,Tuesday,ID000858,1748007052,1748021550,2025-05-23 09:30:52,2025-05-23 13:32:30,com.dianping.v1,75,1,822,13676,46,9,201.46,2.37,13.66,2025-05-23,1,0.11742038513589215,False
Android 9,vivo X90,V13.1.2.0,VA623142,138005462624426,Wednesday,ID000859,1748112112,1748115123,2025-05-24 14:41:52,2025-05-24 15:32:03,com.UCMobile,84,0,233,2778,81,83,1251.5,107.56,196.08,2025-05-24,1,0.09698285219040775,False
Android 9,vivo Y76s,V12.1.0.0,VA565588,352703181558088,Tuesday,ID000860,1747812232,1747825019,2025-05-21 03:23:52,2025-05-21 06:56:59,com.autonavi.minimap,94,0,167,12620,88,9,1897.01,2.57,27.31,2025-05-21,1,0.0855475300143414,False
Android 9,vivo iQOO 9,V12.5.3.0,VA968386,395587841744288,Sunday,ID000861,1746730372,1746744821,2025-05-08 14:52:52,2025-05-08 18:53:41,com.tencent.mm,87,0,758,13691,169,60,802.64,15.78,57.06,2025-05-08,1,0.14621872503599098,False
Android 9,vivo iQOO 9,V12.1.0.0,VA856334,863327067621315,Wednesday,ID000862,1746473812,1746486455,2025-05-05 15:36:52,2025-05-05 19:07:35,com.jingdong.app.mall,70,1,1532,11111,142,38,333.68,12.31,51.25,2025-05-05,1,0.1679734509082184,False
Android 9,vivo NEX 3S,V13.0.1.0,VA238278,117097868434005,Wednesday,ID000863,1746632932,1746646300,2025-05-07 11:48:52,2025-05-07 15:31:40,com.tencent.qqlive,20,1,11789,1579,1611,502,491.95,1144.52,569.03,2025-05-07,-1,-0.0428024837064781,True
Android 9,vivo X90,V11.2.1.0,VA387592,402581999470836,Saturday,ID000864,1748103292,1748107213,2025-05-24 12:14:52,2025-05-24 13:20:13,com.eg.android.AlipayGphone,80,0,85,3836,88,77,3727.06,72.26,151.49,2025-05-24,1,0.0742474509595551,False
Android 9,vivo Y76s,V12.1.0.0,VA118105,109987688359173,Thursday,ID000865,1748741752,1748748320,2025-05-31 21:35:52,2025-05-31 23:25:20,com.eg.android.AlipayGphone,65,1,1199,5369,114,12,342.29,8.05,69.06,2025-05-31,1,0.16486119508254704,False
Android 9,vivo X90,V12.1.0.0,VA288538,962413361299060,Sunday,ID000866,1748146252,1748158904,2025-05-25 00:10:52,2025-05-25 03:41:44,com.tencent.tmgp.sgame,63,0,525,12127,54,23,370.29,6.83,21.91,2025-05-25,1,0.146676582883017,False
Android 9,vivo NEX 3S,V13.1.2.0,VA293205,670516330482937,Sunday,ID000867,1747593952,1747621524,2025-05-18 14:45:52,2025-05-18 22:25:24,com.android.chrome,18,1,27106,466,624,465,82.87,3592.27,142.19,2025-05-18,-1,-0.07440896588709645,True
Android 9,vivo iQOO 9,V13.1.2.0,VA729752,493759314745340,Monday,ID000868,1748637472,1748643372,2025-05-30 16:37:52,2025-05-30 18:16:12,com.android.phone,83,1,218,5682,62,46,1023.85,29.14,65.9,2025-05-30,1,0.15980403441286795,False
Android 9,vivo X90,V12.1.0.0,VA396835,127801937828718,Wednesday,ID000869,1747187092,1747196426,2025-05-13 21:44:52,2025-05-14 00:20:26,com.taobao.taobao,61,1,1395,7939,130,42,335.48,19.05,66.34,2025-05-13,1,0.1535322248133903,False
Android 9,vivo X90,V12.5.3.0,VA257352,765663717801118,Monday,ID000870,1748541172,1748555805,2025-05-29 13:52:52,2025-05-29 17:56:45,com.netease.cloudmusic,82,1,1106,13527,199,70,647.74,18.63,66.18,2025-05-29,1,0.13008546978701518,False
Android 9,vivo iQOO 9,V13.1.2.0,VA788976,268971427653887,Thursday,ID000871,1746723652,1746735234,2025-05-08 13:00:52,2025-05-08 16:13:54,com.sankuai.meituan,95,0,519,11063,138,78,957.23,25.38,67.14,2025-05-08,1,0.1379680817733801,False
Android 9,vivo iQOO 9,V13.1.2.0,VA736592,842189557256269,Friday,ID000872,1747435552,1747448548,2025-05-16 18:45:52,2025-05-16 22:22:28,com.tencent.tmgp.sgame,81,1,1772,11224,85,36,172.69,11.55,33.52,2025-05-16,1,0.14834908999023333,False
Android 9,vivo X80,V12.1.0.0,VA430108,880327333918363,Tuesday,ID000873,1747573792,1747581581,2025-05-18 09:09:52,2025-05-18 11:19:41,com.autonavi.minimap,64,1,223,7566,153,69,2469.96,32.83,102.61,2025-05-18,1,0.11915964609230978,False
Android 9,vivo iQOO 9,V13.0.1.0,VA570777,571586491284079,Tuesday,ID000874,1747296412,1747306540,2025-05-15 04:06:52,2025-05-15 06:55:40,com.android.settings,68,1,1650,8478,182,79,397.09,33.55,92.77,2025-05-15,1,0.13341947363815548,False
Android 9,vivo S15,V12.5.3.0,VA429089,191766777897953,Thursday,ID000875,1747688212,1747694612,2025-05-19 16:56:52,2025-05-19 18:43:32,com.taobao.taobao,60,0,1355,5045,56,63,148.78,44.96,66.94,2025-05-19,1,0.13259859306345906,False
Android 9,vivo Y76s,V12.5.3.0,VA902694,900945063124985,Thursday,ID000876,1746871072,1746881707,2025-05-10 05:57:52,2025-05-10 08:55:07,com.alibaba.android.rimet,70,0,1767,8868,16,93,32.6,37.75,36.9,2025-05-10,1,0.11994248602837126,False
Android 9,vivo iQOO 9,V11.2.1.0,VA506967,575534072847340,Wednesday,ID000877,1748478112,1748486236,2025-05-28 20:21:52,2025-05-28 22:37:16,com.tencent.qqlive,81,0,1518,6606,40,48,94.86,26.16,39.0,2025-05-28,1,0.16743323834740742,False
Android 9,vivo NEX 3S,V13.1.2.0,VA177335,810251907908508,Thursday,ID000878,1746834472,1746839970,2025-05-09 19:47:52,2025-05-09 21:19:30,com.alibaba.android.rimet,92,0,1493,4005,197,28,475.02,25.17,147.33,2025-05-09,1,0.11704361125620028,False
Android 9,vivo X90,V11.2.1.0,VA721856,858750511107695,Saturday,ID000879,1747615552,1747630290,2025-05-18 20:45:52,2025-05-19 00:51:30,com.tencent.tmgp.sgame,66,1,1101,13637,160,40,523.16,10.56,48.85,2025-05-18,1,0.15135651944515527,False
Android 9,vivo Y76s,V12.5.3.0,VA150633,682855254796637,Friday,ID000880,1747253512,1747261244,2025-05-14 16:11:52,2025-05-14 18:20:44,com.sina.weibo,71,0,644,7088,108,45,603.73,22.86,71.24,2025-05-14,1,0.18586609731039055,False
Android 9,vivo NEX 3S,V13.0.1.0,VA551451,413290029139855,Friday,ID000881,1746380752,1746394023,2025-05-04 13:45:52,2025-05-04 17:27:03,com.UCMobile,18,1,12932,339,742,494,206.56,5246.02,335.29,2025-05-04,-1,-0.03941710212310601,True
Android 9,vivo X80,V13.0.1.0,VA402491,948331658885127,Monday,ID000882,1746336232,1746341676,2025-05-04 01:23:52,2025-05-04 02:54:36,com.android.chrome,70,0,256,5188,151,70,2123.44,48.57,146.14,2025-05-04,1,0.13506148225833225,False
Android 9,vivo iQOO 9,V11.2.1.0,VA937803,107504145954538,Thursday,ID000883,1746621772,1746631788,2025-05-07 08:42:52,2025-05-07 11:29:48,com.sina.weibo,93,1,1229,8787,197,61,577.05,24.99,92.73,2025-05-07,1,0.13423399794758123,False
Android 9,vivo S15,V13.1.2.0,VA851043,235041694901932,Thursday,ID000884,1746401692,1746408394,2025-05-04 19:34:52,2025-05-04 21:26:34,com.autonavi.minimap,67,0,340,6362,197,90,2085.88,50.93,154.16,2025-05-04,1,0.09430334659568951,False
Android 9,vivo NEX 3S,V13.0.1.0,VA862693,468298059931531,Tuesday,ID000885,1747450132,1747461900,2025-05-16 22:48:52,2025-05-17 02:05:00,com.tencent.mm,80,1,1566,10202,182,14,418.39,4.94,59.96,2025-05-16,1,0.14590693632928275,False
